Time,RobotMode,BatteryVoltage,LagTime,Throttle,LeftMotorOut,RightMotorOut,Velocity,Distance,Ultrasonic,GyroAngle,PSIReadout,ArmState,ShiftHigh,ShooterState
06:53:38.776 PM 12/27/2014,Teleop Enabled,12.152711,49.000000,0.000000,0.000000,0.000000,0.000000,-0.012525,85.222956,358.886726,55.041496,FALSE,TRUE,Unready
06:53:38.877 PM 12/27/2014,Teleop Enabled,12.385162,49.000000,0.000000,0.000000,0.000000,0.000000,-0.037575,86.331359,358.845060,53.759758,FALSE,TRUE,Unready
06:53:38.977 PM 12/27/2014,Teleop Enabled,12.322337,50.000000,0.000000,0.000000,0.000000,-0.341162,-0.062625,86.568318,359.012345,53.530876,FALSE,TRUE,Unready
06:53:39.077 PM 12/27/2014,Teleop Enabled,12.341185,48.000000,0.000000,0.000000,0.000000,-2609.375000,-0.200400,86.064476,359.080749,53.668205,FALSE,TRUE,Unready
06:53:39.177 PM 12/27/2014,Teleop Enabled,12.366315,49.000000,0.000000,0.000000,0.000000,564.189189,-0.400800,86.226503,359.047786,53.759758,FALSE,TRUE,Unready
06:53:39.278 PM 12/27/2014,Teleop Enabled,12.272078,50.000000,0.000000,0.000000,0.000000,-0.087235,-0.488475,86.300462,359.076700,53.668205,FALSE,TRUE,Unready
06:53:39.379 PM 12/27/2014,Teleop Enabled,12.322337,50.000000,0.000000,0.000000,0.000000,-347.916667,-0.713925,86.261901,359.134225,53.347771,FALSE,TRUE,Unready
06:53:39.480 PM 12/27/2014,Teleop Enabled,12.366315,50.000000,0.000000,0.000000,0.000000,1897.727273,-0.964425,85.964364,359.090618,52.478020,FALSE,TRUE,Unready
06:53:39.581 PM 12/27/2014,Teleop Enabled,12.272078,50.000000,0.000000,0.000000,0.000000,-0.214197,-1.239975,86.398140,359.037522,51.104729,FALSE,TRUE,Unready
06:53:39.682 PM 12/27/2014,Teleop Enabled,12.259513,50.000000,0.000000,0.000000,0.000000,0.438191,-1.027050,85.250203,358.828742,50.189202,FALSE,TRUE,Unready
06:53:39.783 PM 12/27/2014,Teleop Enabled,12.297208,50.000000,0.000000,0.000000,0.000000,0.495384,-0.663825,85.773751,358.500878,52.981560,FALSE,TRUE,Unready
06:53:39.884 PM 12/27/2014,Teleop Enabled,12.316055,50.000000,0.000000,0.000000,0.000000,251.506024,-0.726450,85.863888,358.316030,52.386467,FALSE,TRUE,Unready
06:53:39.985 PM 12/27/2014,Teleop Enabled,12.240665,50.000000,0.000000,0.000000,0.000000,353.813559,-0.676350,86.421739,358.395828,50.509636,FALSE,TRUE,Unready
06:53:40.087 PM 12/27/2014,Teleop Enabled,12.253230,49.000000,0.000000,0.000000,0.000000,0.000000,-0.864225,86.037471,358.361571,50.692742,FALSE,TRUE,Unready
06:53:40.188 PM 12/27/2014,Teleop Enabled,12.303490,50.000000,0.000000,0.000000,0.000000,-302.536232,-1.164825,86.236843,358.345029,51.013176,FALSE,TRUE,Unready
06:53:40.289 PM 12/27/2014,Teleop Enabled,12.259513,50.000000,0.000000,0.000000,0.000000,-Inf,-1.315125,86.171643,358.375077,51.104729,FALSE,TRUE,Unready
06:53:40.389 PM 12/27/2014,Teleop Enabled,12.246948,51.000000,0.000000,0.000000,0.000000,-Inf,-1.327650,86.109240,358.385063,51.425164,FALSE,TRUE,Unready
06:53:40.491 PM 12/27/2014,Teleop Enabled,12.272078,51.000000,0.000000,0.000000,0.000000,0.000000,-1.365225,86.137583,358.373001,51.654046,FALSE,TRUE,Unready
06:53:40.591 PM 12/27/2014,Teleop Enabled,12.272078,50.000000,0.000000,0.000000,0.000000,0.000000,-1.365225,86.264820,358.388099,51.791375,FALSE,TRUE,Unready
06:53:40.692 PM 12/27/2014,Teleop Enabled,12.221818,50.000000,0.000000,0.000000,0.000000,0.000000,-1.440375,86.119093,358.397179,51.974480,FALSE,TRUE,Unready
06:53:40.793 PM 12/27/2014,Teleop Enabled,12.253230,50.000000,0.000000,0.000000,0.000000,0.200795,-1.390275,86.183077,358.381921,52.249138,FALSE,TRUE,Unready
06:53:40.894 PM 12/27/2014,Teleop Enabled,12.278360,50.000000,0.000000,0.000000,0.000000,0.000000,-1.390275,86.200837,358.395156,52.569573,FALSE,TRUE,Unready
06:53:40.995 PM 12/27/2014,Teleop Enabled,12.215535,51.000000,0.000000,0.000000,0.000000,0.030408,-1.340175,86.186605,358.411033,52.569573,FALSE,TRUE,Unready
06:53:41.096 PM 12/27/2014,Teleop Enabled,12.228100,49.000000,0.000000,0.000000,0.000000,0.000000,-1.327650,86.146463,358.395188,52.752678,FALSE,TRUE,Unready
06:53:41.197 PM 12/27/2014,Teleop Enabled,12.253230,50.000000,0.000000,0.000000,0.000000,0.000000,-1.390275,86.144638,358.400827,53.027336,FALSE,TRUE,Unready
06:53:41.298 PM 12/27/2014,Teleop Enabled,12.259513,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.147922,358.420660,53.164665,FALSE,TRUE,Unready
06:53:41.399 PM 12/27/2014,Teleop Enabled,12.184123,51.000000,0.000000,0.000000,0.000000,0.000000,-1.365225,86.251926,358.420326,53.347771,FALSE,TRUE,Unready
06:53:41.500 PM 12/27/2014,Teleop Enabled,12.221818,50.000000,0.000000,0.000000,0.000000,285.958904,-1.365225,86.168115,358.425751,53.897087,FALSE,TRUE,Unready
06:53:41.601 PM 12/27/2014,Teleop Enabled,12.246948,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.123351,358.416586,53.759758,FALSE,TRUE,Unready
06:53:41.702 PM 12/27/2014,Teleop Enabled,12.253230,51.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.237208,358.436374,53.897087,FALSE,TRUE,Unready
06:53:41.803 PM 12/27/2014,Teleop Enabled,12.171558,49.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.162884,358.458053,53.988640,FALSE,TRUE,Unready
06:53:41.902 PM 12/27/2014,Teleop Enabled,12.202970,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.127365,358.442834,54.217522,FALSE,TRUE,Unready
06:53:42.003 PM 12/27/2014,Teleop Enabled,12.228100,50.000000,0.000000,0.000000,0.000000,0.105024,-1.377750,86.196944,358.440281,54.446404,FALSE,TRUE,Unready
06:53:42.104 PM 12/27/2014,Teleop Enabled,12.265795,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.185266,358.437885,54.583733,FALSE,TRUE,Unready
06:53:42.204 PM 12/27/2014,Teleop Enabled,12.177841,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.163979,358.429228,54.721062,FALSE,TRUE,Unready
06:53:42.306 PM 12/27/2014,Teleop Enabled,12.184123,50.000000,0.000000,0.000000,0.000000,0.000000,-1.402800,86.130528,358.426967,54.949944,FALSE,TRUE,Unready
06:53:42.408 PM 12/27/2014,Teleop Enabled,12.215535,50.000000,0.000000,0.000000,0.000000,0.026355,-1.402800,86.177238,358.432353,55.133049,FALSE,TRUE,Unready
06:53:42.509 PM 12/27/2014,Teleop Enabled,12.228100,49.000000,0.000000,0.000000,0.000000,0.000000,-1.402800,86.213852,358.445862,55.270378,FALSE,TRUE,Unready
06:53:42.611 PM 12/27/2014,Teleop Enabled,12.171558,49.000000,0.000000,0.000000,0.000000,21.565083,-1.427850,86.189037,358.452688,55.407707,FALSE,TRUE,Unready
06:53:42.711 PM 12/27/2014,Teleop Enabled,12.184123,50.000000,0.000000,0.000000,0.000000,0.073768,-1.427850,86.180036,358.454740,55.499260,FALSE,TRUE,Unready
06:53:42.812 PM 12/27/2014,Teleop Enabled,12.196688,49.000000,0.000000,0.000000,0.000000,0.029731,-1.377750,86.161911,358.455358,55.773918,FALSE,TRUE,Unready
06:53:42.913 PM 12/27/2014,Teleop Enabled,12.228100,51.000000,0.000000,0.000000,0.000000,0.000000,-1.365225,86.149504,358.451551,55.957024,FALSE,TRUE,Unready
06:53:43.014 PM 12/27/2014,Teleop Enabled,12.228100,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.167385,358.448678,56.094353,FALSE,TRUE,Unready
06:53:43.114 PM 12/27/2014,Teleop Enabled,12.133863,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.191470,358.447192,56.185905,FALSE,TRUE,Unready
06:53:43.215 PM 12/27/2014,Teleop Enabled,12.171558,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.167628,358.455067,56.369011,FALSE,TRUE,Unready
06:53:43.315 PM 12/27/2014,Teleop Enabled,12.221818,50.000000,0.000000,0.000000,0.000000,0.000000,-1.377750,86.157775,358.454583,56.552116,FALSE,TRUE,Unready
06:53:43.415 PM 12/27/2014,Teleop Enabled,12.240665,50.000000,0.000000,0.000000,0.000000,0.000000,-1.365225,86.153031,358.457797,57.055656,FALSE,TRUE,Unready
06:53:43.515 PM 12/27/2014,Teleop Enabled,12.177841,50.000000,0.000000,0.000000,0.000000,0.000000,-1.365225,86.163249,358.456922,56.826774,FALSE,TRUE,Unready
06:53:43.616 PM 12/27/2014,Teleop Enabled,12.133863,51.000000,0.000000,0.000000,0.000000,0.000000,-1.352700,86.168845,358.461953,56.918327,FALSE,TRUE,Unready
06:53:43.716 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,0.000000,-1.340175,86.229666,358.459798,57.147209,FALSE,TRUE,Unready
06:53:43.817 PM 12/27/2014,Teleop Enabled,12.209253,50.000000,0.000000,0.000000,0.000000,0.000000,-1.352700,86.169696,358.477709,57.330314,FALSE,TRUE,Unready
06:53:43.918 PM 12/27/2014,Teleop Enabled,12.215535,51.000000,0.000000,0.000000,0.000000,0.000000,-1.352700,86.161668,358.491169,57.467644,FALSE,TRUE,Unready
06:53:44.019 PM 12/27/2014,Teleop Enabled,12.115016,51.000000,0.000000,0.000000,0.000000,0.000000,-1.352700,86.213244,358.502907,57.559196,FALSE,TRUE,Unready
06:53:44.120 PM 12/27/2014,Teleop Enabled,12.133863,49.000000,0.000000,0.000000,0.000000,0.000000,-1.340175,86.219691,358.506861,58.062736,FALSE,TRUE,Unready
06:53:44.220 PM 12/27/2014,Teleop Enabled,12.171558,50.000000,0.000000,0.000000,0.000000,426.020408,-1.352700,86.202053,358.513104,57.925407,FALSE,TRUE,Unready
06:53:44.321 PM 12/27/2014,Teleop Enabled,12.228100,50.000000,0.000000,0.000000,0.000000,0.000000,-1.390275,86.158748,358.511749,58.108513,FALSE,TRUE,Unready
06:53:44.422 PM 12/27/2014,Teleop Enabled,12.177841,50.000000,0.000000,0.000000,0.000000,0.000000,-1.340175,86.175657,358.518113,58.200065,FALSE,TRUE,Unready
06:53:44.523 PM 12/27/2014,Teleop Enabled,12.196688,50.000000,0.000000,0.000000,0.000000,1897.727273,-1.290075,86.154856,358.513207,58.383171,FALSE,TRUE,Unready
06:53:44.624 PM 12/27/2014,Teleop Enabled,12.228100,50.000000,0.000000,0.000000,0.000000,0.000000,-1.239975,86.190254,358.510523,58.383171,FALSE,TRUE,Unready
06:53:44.725 PM 12/27/2014,Teleop Enabled,12.146428,50.000000,0.000000,0.000000,0.000000,0.000000,-1.239975,86.121769,358.507607,58.657829,FALSE,TRUE,Unready
06:53:44.826 PM 12/27/2014,Teleop Enabled,12.115016,50.000000,0.000000,0.000000,0.000000,0.069922,-1.189875,86.135636,358.517210,58.840934,FALSE,TRUE,Unready
06:53:44.927 PM 12/27/2014,Teleop Enabled,12.158993,50.000000,0.000000,0.000000,0.000000,0.000000,-1.189875,86.159478,358.519574,58.978264,FALSE,TRUE,Unready
06:53:45.028 PM 12/27/2014,Teleop Enabled,12.171558,50.000000,0.000000,0.000000,0.000000,0.078333,-1.114725,86.151937,358.503970,59.069816,FALSE,TRUE,Unready
06:53:45.128 PM 12/27/2014,Teleop Enabled,12.209253,50.000000,0.000000,0.000000,0.000000,0.075394,-1.064625,86.206311,358.509996,59.710685,FALSE,TRUE,Unready
06:53:45.229 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,0.065549,-1.002000,86.132717,358.500095,59.298698,FALSE,TRUE,Unready
06:53:45.330 PM 12/27/2014,Teleop Enabled,12.108733,49.000000,0.000000,0.000000,0.000000,0.000000,-1.002000,86.162519,358.514042,59.527580,FALSE,TRUE,Unready
06:53:45.430 PM 12/27/2014,Teleop Enabled,12.140146,51.000000,0.000000,0.000000,0.000000,0.000000,-1.002000,86.173589,358.520974,59.664909,FALSE,TRUE,Unready
06:53:45.531 PM 12/27/2014,Teleop Enabled,12.184123,50.000000,0.000000,0.000000,0.000000,0.000000,-1.002000,86.149260,358.514415,59.710685,FALSE,TRUE,Unready
06:53:45.633 PM 12/27/2014,Teleop Enabled,12.196688,51.000000,0.000000,0.000000,0.000000,0.062333,-1.002000,86.166899,358.513075,59.893791,FALSE,TRUE,Unready
06:53:45.734 PM 12/27/2014,Teleop Enabled,12.215535,50.000000,0.000000,0.000000,0.000000,0.000000,-1.002000,86.130528,358.509243,60.076896,FALSE,TRUE,Unready
06:53:45.836 PM 12/27/2014,Teleop Enabled,12.152711,50.000000,0.000000,0.000000,0.000000,0.000000,-1.002000,86.154248,358.510427,60.260002,FALSE,TRUE,Unready
06:53:45.937 PM 12/27/2014,Teleop Enabled,12.108733,50.000000,0.000000,0.000000,0.000000,0.000000,-1.002000,86.190497,358.516100,60.443107,FALSE,TRUE,Unready
06:53:46.038 PM 12/27/2014,Teleop Enabled,12.158993,50.000000,0.000000,0.000000,0.000000,0.000000,-1.002000,86.188064,358.521095,60.488883,FALSE,TRUE,Unready
06:53:46.139 PM 12/27/2014,Teleop Enabled,12.184123,50.000000,0.000000,0.000000,0.000000,2982.142857,-0.951900,86.156802,358.520871,60.580436,FALSE,TRUE,Unready
06:53:46.240 PM 12/27/2014,Teleop Enabled,12.190406,49.000000,0.000000,0.000000,0.000000,0.000000,-0.951900,86.169331,358.524636,60.717765,FALSE,TRUE,Unready
06:53:46.341 PM 12/27/2014,Teleop Enabled,12.177841,50.000000,0.000000,0.000000,0.000000,0.000000,-0.951900,86.161911,358.530755,60.900871,FALSE,TRUE,Unready
06:53:46.440 PM 12/27/2014,Teleop Enabled,12.083604,51.000000,0.000000,0.000000,0.000000,0.000000,-0.939375,86.193295,358.534750,61.495963,FALSE,TRUE,Unready
06:53:46.542 PM 12/27/2014,Teleop Enabled,12.127581,50.000000,0.000000,0.000000,0.000000,0.000000,-0.939375,86.192200,358.535525,62.457267,FALSE,TRUE,Unready
06:53:46.643 PM 12/27/2014,Teleop Enabled,12.146428,49.000000,0.000000,0.000000,0.000000,-0.005916,-0.939375,86.149504,358.538010,63.647452,FALSE,TRUE,Unready
06:53:46.743 PM 12/27/2014,Teleop Enabled,12.184123,49.000000,0.000000,0.000000,0.000000,0.090744,-0.876750,86.198769,358.544367,61.770622,FALSE,TRUE,Unready
06:53:46.843 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.153761,358.564133,61.495963,FALSE,TRUE,Unready
06:53:46.944 PM 12/27/2014,Teleop Enabled,12.121298,51.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.191835,358.575399,61.770622,FALSE,TRUE,Unready
06:53:47.044 PM 12/27/2014,Teleop Enabled,12.121298,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.164831,358.579406,61.907951,FALSE,TRUE,Unready
06:53:47.145 PM 12/27/2014,Teleop Enabled,12.140146,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.163979,358.575015,62.045280,FALSE,TRUE,Unready
06:53:47.246 PM 12/27/2014,Teleop Enabled,12.165276,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.159843,358.585126,62.731925,FALSE,TRUE,Unready
06:53:47.346 PM 12/27/2014,Teleop Enabled,12.184123,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.175413,358.593125,62.228385,FALSE,TRUE,Unready
06:53:47.446 PM 12/27/2014,Teleop Enabled,12.202970,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.222002,358.601910,62.319938,FALSE,TRUE,Unready
06:53:47.547 PM 12/27/2014,Teleop Enabled,12.146428,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.194755,358.617691,62.457267,FALSE,TRUE,Unready
06:53:47.648 PM 12/27/2014,Teleop Enabled,12.102451,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.209595,358.622874,62.823478,FALSE,TRUE,Unready
06:53:47.748 PM 12/27/2014,Teleop Enabled,12.146428,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.195971,358.639295,63.006583,FALSE,TRUE,Unready
06:53:47.849 PM 12/27/2014,Teleop Enabled,12.171558,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.241587,358.665564,63.098136,FALSE,TRUE,Unready
06:53:47.950 PM 12/27/2014,Teleop Enabled,12.171558,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.197066,358.691043,63.052360,FALSE,TRUE,Unready
06:53:48.051 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.212149,358.709462,63.006583,FALSE,TRUE,Unready
06:53:48.152 PM 12/27/2014,Teleop Enabled,12.140146,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.203999,358.732119,63.372794,FALSE,TRUE,Unready
06:53:48.253 PM 12/27/2014,Teleop Enabled,12.096168,49.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.196458,358.753239,63.739005,FALSE,TRUE,Unready
06:53:48.354 PM 12/27/2014,Teleop Enabled,12.083604,49.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.208622,358.760378,64.013663,FALSE,TRUE,Unready
06:53:48.455 PM 12/27/2014,Teleop Enabled,12.121298,50.000000,0.000000,0.000000,0.000000,0.000000,-0.876750,86.231855,358.782690,64.105216,TRUE,TRUE,Unready
06:53:48.557 PM 12/27/2014,Teleop Enabled,11.970519,50.000000,0.000000,0.000000,0.000000,0.085525,-0.839175,86.102793,358.768885,63.922111,TRUE,TRUE,Unready
06:53:48.661 PM 12/27/2014,Teleop Enabled,12.014496,50.000000,0.000000,0.000000,0.000000,0.066672,-0.764025,86.303503,358.790077,63.647452,TRUE,TRUE,Unready
06:53:48.761 PM 12/27/2014,Teleop Enabled,12.008214,49.000000,0.000000,0.000000,0.000000,0.128583,-0.638775,86.031632,358.771865,63.006583,TRUE,TRUE,Unready
06:53:48.862 PM 12/27/2014,Teleop Enabled,12.014496,50.000000,0.000000,0.000000,0.000000,0.083336,-0.526050,86.357755,358.805453,61.862174,TRUE,TRUE,Unready
06:53:48.963 PM 12/27/2014,Teleop Enabled,12.027061,50.000000,0.000000,0.000000,0.000000,0.000000,-0.501000,86.053650,358.784396,60.443107,TRUE,TRUE,Unready
06:53:49.064 PM 12/27/2014,Teleop Enabled,12.052191,50.000000,0.000000,0.000000,0.000000,-0.075804,-0.601200,86.179428,358.762344,58.978264,TRUE,TRUE,Unready
06:53:49.165 PM 12/27/2014,Teleop Enabled,12.064756,50.000000,0.000000,0.000000,0.000000,-0.269337,-0.726450,86.766351,358.856056,57.650749,TRUE,TRUE,Unready
06:53:49.266 PM 12/27/2014,Teleop Enabled,12.058474,51.000000,0.000000,0.000000,0.000000,-0.430519,-1.390275,86.271024,358.955407,57.284538,TRUE,TRUE,Unready
06:53:49.367 PM 12/27/2014,Teleop Enabled,12.039626,50.000000,0.000000,0.000000,0.000000,-0.168653,-1.753500,85.677289,358.628434,57.330314,TRUE,TRUE,Unready
06:53:49.468 PM 12/27/2014,Teleop Enabled,12.033344,51.000000,0.000000,0.000000,0.000000,-0.079476,-1.791075,86.344739,358.541224,57.421867,TRUE,TRUE,Unready
06:53:49.569 PM 12/27/2014,Teleop Enabled,12.008214,50.000000,0.000000,0.000000,0.000000,-Inf,-2.041575,86.371014,358.662179,57.696525,TRUE,TRUE,Unready
06:53:49.671 PM 12/27/2014,Teleop Enabled,11.989366,50.000000,0.000000,0.000000,0.000000,-10.992628,-2.191875,86.259468,358.721741,57.879631,TRUE,TRUE,Unready
06:53:49.770 PM 12/27/2014,Teleop Enabled,11.970519,50.000000,0.000000,0.000000,0.000000,-0.110497,-2.317125,86.132352,358.759219,58.474724,TRUE,TRUE,Unready
06:53:49.871 PM 12/27/2014,Teleop Enabled,11.945389,50.000000,0.000000,0.000000,0.000000,-0.254465,-2.530050,86.145246,358.706280,58.154289,FALSE,TRUE,Unready
06:53:49.973 PM 12/27/2014,Teleop Enabled,12.158993,50.000000,0.000000,0.000000,0.000000,0.093666,-2.630250,86.379894,358.767684,57.192985,FALSE,TRUE,Unready
06:53:50.076 PM 12/27/2014,Teleop Enabled,12.102451,51.000000,0.000000,0.000000,0.000000,-0.587598,-2.742975,86.416386,358.889919,56.735222,FALSE,TRUE,Unready
06:53:50.176 PM 12/27/2014,Teleop Enabled,12.083604,50.000000,0.000000,0.000000,0.000000,0.000000,-2.780550,86.263361,358.942914,56.643669,FALSE,TRUE,Unready
06:53:50.277 PM 12/27/2014,Teleop Enabled,12.133863,49.000000,0.000000,0.000000,0.000000,-67.775974,-2.880750,86.135515,358.934357,56.552116,FALSE,TRUE,Unready
06:53:50.377 PM 12/27/2014,Teleop Enabled,12.146428,50.000000,0.000000,0.000000,0.000000,0.000000,-2.868225,86.270173,358.879882,56.323234,FALSE,TRUE,Unready
06:53:50.478 PM 12/27/2014,Teleop Enabled,12.184123,49.000000,0.000000,0.000000,0.000000,773.148148,-2.893275,86.156072,358.908686,55.636589,FALSE,TRUE,Unready
06:53:50.579 PM 12/27/2014,Teleop Enabled,12.171558,49.000000,0.000000,0.000000,0.000000,-652.343750,-2.980950,86.171156,358.926724,54.492180,FALSE,TRUE,Unready
06:53:50.680 PM 12/27/2014,Teleop Enabled,12.096168,50.000000,0.000000,0.000000,0.000000,-0.509420,-2.968425,85.709889,358.879033,53.164665,FALSE,TRUE,Unready
06:53:50.781 PM 12/27/2014,Teleop Enabled,12.096168,50.000000,0.000000,0.000000,0.000000,-1.166071,-2.617725,85.071876,358.620318,52.844231,FALSE,TRUE,Unready
06:53:50.881 PM 12/27/2014,Teleop Enabled,12.115016,51.000000,0.000000,0.000000,0.000000,0.336233,-2.768025,86.121404,358.509349,53.073113,FALSE,TRUE,Unready
06:53:50.981 PM 12/27/2014,Teleop Enabled,12.152711,51.000000,0.000000,0.000000,0.000000,0.066749,-2.868225,86.453366,358.454085,53.301995,FALSE,TRUE,Unready
06:53:51.081 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,-0.156218,-2.993475,85.913031,358.465064,53.530876,FALSE,FALSE,Unready
06:53:51.181 PM 12/27/2014,Teleop Enabled,12.177841,51.000000,0.000000,0.000000,0.000000,0.128775,-3.168825,86.209230,358.481861,53.210442,FALSE,FALSE,Unready
06:53:51.281 PM 12/27/2014,Teleop Enabled,12.121298,51.000000,0.000000,0.000000,0.000000,6.235066,-3.168825,86.094157,358.463812,53.347771,FALSE,FALSE,Unready
06:53:51.382 PM 12/27/2014,Teleop Enabled,12.115016,50.000000,0.000000,0.000000,0.000000,-257.716049,-3.306600,86.227720,358.390520,53.530876,FALSE,FALSE,Unready
06:53:51.483 PM 12/27/2014,Teleop Enabled,12.158993,49.000000,0.000000,0.000000,0.000000,-Inf,-3.444375,86.159843,358.400279,53.851311,FALSE,FALSE,Unready
06:53:51.584 PM 12/27/2014,Teleop Enabled,12.184123,50.000000,0.000000,0.000000,0.000000,2609.375000,-3.519525,86.204608,358.460652,54.034416,FALSE,FALSE,Unready
06:53:51.684 PM 12/27/2014,Teleop Enabled,12.152711,50.000000,0.000000,0.000000,0.000000,0.054914,-3.557100,86.214461,358.426302,54.171745,FALSE,FALSE,Unready
06:53:51.785 PM 12/27/2014,Teleop Enabled,12.146428,50.000000,0.000000,0.000000,0.000000,-Inf,-3.607200,86.099022,358.444608,54.309075,FALSE,FALSE,Unready
06:53:51.885 PM 12/27/2014,Teleop Enabled,12.140146,51.000000,0.000000,0.000000,0.000000,0.000000,-3.619725,86.256792,358.446741,54.492180,FALSE,FALSE,Unready
06:53:51.987 PM 12/27/2014,Teleop Enabled,12.152711,51.000000,0.000000,0.000000,0.000000,353.813559,-3.682350,86.243655,358.467733,54.766838,FALSE,FALSE,Unready
06:53:52.088 PM 12/27/2014,Teleop Enabled,12.171558,50.000000,0.000000,0.000000,0.000000,-0.046346,-3.719925,86.198161,358.255189,54.537956,FALSE,TRUE,Unready
06:53:52.188 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,3479.166667,-3.807600,86.179306,358.261325,54.583733,FALSE,TRUE,Unready
06:53:52.289 PM 12/27/2014,Teleop Enabled,12.184123,50.000000,0.000000,0.000000,0.000000,-0.103404,-3.957900,86.164344,358.269580,54.721062,FALSE,TRUE,Unready
06:53:52.391 PM 12/27/2014,Teleop Enabled,12.108733,50.000000,0.000000,0.000000,0.000000,-331.349206,-4.170825,86.152910,358.274006,54.858391,FALSE,TRUE,Unready
06:53:52.492 PM 12/27/2014,Teleop Enabled,12.121298,50.000000,0.000000,0.000000,0.000000,-0.888487,-4.621725,86.216528,358.284888,55.087273,FALSE,TRUE,Unready
06:53:52.592 PM 12/27/2014,Teleop Enabled,12.146428,50.000000,0.000000,0.000000,0.000000,0.110990,-4.872225,86.547760,358.368297,54.949944,FALSE,FALSE,Unready
06:53:52.693 PM 12/27/2014,Teleop Enabled,12.196688,49.000000,0.000000,0.000000,0.000000,0.000000,-5.010000,86.142084,358.366523,55.041496,FALSE,FALSE,Unready
06:53:52.794 PM 12/27/2014,Teleop Enabled,12.177841,50.000000,0.000000,0.000000,0.000000,0.000000,-4.997475,86.175900,358.365880,55.178825,FALSE,FALSE,Unready
06:53:52.894 PM 12/27/2014,Teleop Enabled,12.115016,50.000000,0.000000,0.000000,0.000000,0.000000,-5.047575,86.195363,358.377797,55.270378,FALSE,FALSE,Unready
06:53:52.995 PM 12/27/2014,Teleop Enabled,12.133863,49.000000,0.000000,0.000000,0.000000,0.000000,-5.060100,86.153031,358.373413,56.002800,FALSE,FALSE,Unready
06:53:53.096 PM 12/27/2014,Teleop Enabled,12.165276,51.000000,0.000000,0.000000,0.000000,1159.722222,-5.010000,86.150234,358.376414,55.682365,FALSE,FALSE,Unready
06:53:53.197 PM 12/27/2014,Teleop Enabled,12.165276,49.000000,0.000000,0.000000,0.000000,-Inf,-5.060100,86.167628,358.382600,55.957024,FALSE,FALSE,Unready
06:53:53.298 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,0.000000,-5.060100,86.167872,358.380776,56.002800,FALSE,FALSE,Unready
06:53:53.399 PM 12/27/2014,Teleop Enabled,12.177841,50.000000,0.000000,0.000000,0.000000,0.000000,-5.060100,86.189646,358.389386,58.062736,FALSE,FALSE,Unready
06:53:53.499 PM 12/27/2014,Teleop Enabled,12.096168,50.000000,0.000000,0.000000,0.000000,0.000000,-5.060100,86.161546,358.385479,56.277458,FALSE,FALSE,Unready
06:53:53.600 PM 12/27/2014,Teleop Enabled,12.140146,51.000000,0.000000,0.000000,0.000000,0.000000,-5.060100,86.151815,358.373232,56.460564,FALSE,FALSE,Unready
06:53:53.702 PM 12/27/2014,Teleop Enabled,12.177841,49.000000,0.000000,0.000000,0.000000,0.000000,-5.060100,86.241952,358.393119,56.689445,FALSE,FALSE,Unready
06:53:53.803 PM 12/27/2014,Teleop Enabled,12.190406,50.000000,0.000000,0.000000,0.000000,0.000000,-5.060100,86.202540,358.394794,56.918327,FALSE,FALSE,Unready
